1591382637 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1591724419 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1591725888 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1591813886 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
1591813973 2 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591815173 2 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591816253 2 0 0 2 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591817144 3 0 0 2 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591817339 4 0 0 2 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591818055 4 0 0 3 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591819622 4 0 0 4 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591820349 4 0 0 5 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1591820562 4 0 0 6 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
1592182619 4 0 0 6 0 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0
1592248864 4 0 0 6 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592340474 5 0 0 6 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592352515 5 0 0 7 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592354785 5 0 0 8 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592762223 5 0 0 9 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592762555 5 0 0 10 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592766039 5 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592938264 5 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592976043 6 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592976869 7 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592977460 8 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592978765 9 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1592979405 10 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1593032036 11 0 0 11 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0
1593121921 11 0 0 11 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593123563 11 0 0 12 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593128543 12 0 0 12 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593128958 13 0 0 12 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593130584 14 0 0 12 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593199647 15 0 0 12 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593303781 16 0 0 12 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593364386 17 0 0 12 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1593371372 17 0 0 12 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1593371994 17 0 0 13 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1593386961 17 0 0 13 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1593487626 18 0 0 13 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1594164291 19 0 0 13 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1594164750 20 0 0 13 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1594236595 21 0 0 13 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1594333250 22 0 0 13 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1594403364 23 0 0 13 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1594403796 23 0 0 13 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1594405683 24 0 0 13 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1594406476 24 0 0 14 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1594407714 24 0 0 15 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1594576273 25 0 0 15 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1594577940 26 0 0 15 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1595282148 26 0 0 16 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1595290055 27 0 0 16 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0
1595299768 27 0 0 16 0 0 2 0 0 7 0 0 0 0 1 0 0 0 0 0
1595389155 27 0 0 16 0 0 2 0 0 7 0 0 0 0 2 0 0 0 0 0
1595532964 28 0 0 16 0 0 2 0 0 7 0 0 0 0 2 0 0 0 0 0
1595627169 28 0 0 17 0 0 2 0 0 7 0 0 0 0 2 0 0 0 0 0
1595628329 28 0 0 18 0 0 2 0 0 7 0 0 0 0 2 0 0 0 0 0
1595650927 29 0 0 18 0 0 2 0 0 7 0 0 0 0 2 0 0 0 0 0
1596226386 30 0 0 18 0 0 2 0 0 7 0 0 0 0 2 0 0 0 0 0
1596226460 31 0 0 18 0 0 2 0 0 7 0 0 0 0 2 0 0 0 0 0
1596501258 31 0 0 18 0 0 2 0 0 8 0 0 0 0 2 0 0 0 0 0
1596502165 32 0 0 18 0 0 2 0 0 8 0 0 0 0 2 0 0 0 0 0
1596502178 33 0 0 18 0 0 2 0 0 8 0 0 0 0 2 0 0 0 0 0
1596508747 33 0 0 18 0 0 2 0 0 8 0 0 0 0 3 0 0 0 0 0
1596509772 33 0 0 18 0 0 2 0 0 8 0 0 0 0 4 0 0 0 0 0
1596511005 34 0 0 18 0 0 2 0 0 8 0 0 0 0 4 0 0 0 0 0
1596744591 34 0 0 18 0 0 2 0 0 9 0 0 0 0 4 0 0 0 0 0
1596747677 34 0 0 18 0 0 2 0 0 10 0 0 0 0 4 0 0 0 0 0
1596752283 34 0 0 18 0 0 2 0 0 11 0 0 0 0 4 0 0 0 0 0
1596765666 34 0 0 18 0 0 2 0 0 12 0 0 0 0 4 0 0 0 0 0
1596766055 34 0 0 18 0 0 2 0 0 13 0 0 0 0 4 0 0 0 0 0
1596766423 34 0 0 18 0 0 2 0 0 14 0 0 0 0 4 0 0 0 0 0
1596766594 34 0 0 18 0 0 3 0 0 14 0 0 0 0 4 0 0 0 0 0
1596813683 34 0 0 19 0 0 3 0 0 14 0 0 0 0 4 0 0 0 0 0
1596823409 35 0 0 19 0 0 3 0 0 14 0 0 0 0 4 0 0 0 0 0
1596823418 36 0 0 19 0 0 3 0 0 14 0 0 0 0 4 0 0 0 0 0
1596862674 37 0 0 19 0 0 3 0 0 14 0 0 0 0 4 0 0 0 0 0
1597114735 37 0 0 19 0 0 3 0 0 14 0 0 0 0 5 0 0 0 0 0
1597197091 37 0 0 19 0 0 3 0 0 15 0 0 0 0 5 0 0 0 0 0
1597197467 37 0 0 19 0 0 3 0 0 16 0 0 0 0 5 0 0 0 0 0
1597456941 38 0 0 19 0 0 3 0 0 16 0 0 0 0 5 0 0 0 0 0
1597713705 38 0 0 19 0 0 3 0 0 16 0 0 0 0 6 0 0 0 0 0
1597948308 39 0 0 19 0 0 3 0 0 16 0 0 0 0 6 0 0 0 0 0
